timestamp,dexsUSDeToCrvUSDC_open,dexsUSDeToCrvUSDC_high,dexsUSDeToCrvUSDC_low,dexsUSDeToCrvUSDC_close
1733432400,1.136678630749957,1.1377669360614115,1.1353033048929302,1.135604142700685
1733518800,1.135604142700685,1.1372066478468266,1.1345653957202548,1.135811688264629
1733605200,1.135811688264629,1.1367318693989503,1.1351960044296543,1.1356467416769889
1733691600,1.1356467416769889,1.1372988693827188,1.1362547644058345,1.1362547644058345
1733778000,1.1362547644058345,1.1384692295565997,1.1348336097701817,1.1365129513235053
1733864400,1.1365129513235053,1.137147014972528,1.1361816092186987,1.137147014972528
1733950800,1.137147014972528,1.1381706589133915,1.1364898713071656,1.137777893265382
1734037200,1.137777893265382,1.1382690858214428,1.1372161118003572,1.1378195515598446
1734123600,1.1378195515598446,1.1380726792359093,1.1366332641705126,1.138031251165828
1734210000,1.138031251165828,1.1441591821908805,1.1371165876097782,1.1375159957961358
1734296400,1.1375159957961358,1.1386686667236507,1.1332178826023283,1.1365563263746818
1734382800,1.1365563263746818,1.138344033905845,1.1365561604961023,1.137405257486366
1734469200,1.137405257486366,1.1377181211643723,1.1341192394906165,1.1344296337836985
1734555600,1.1344296337836985,1.1381931458314622,1.1304536687892854,1.1315360933711909
1734642000,1.1315360933711909,1.6973387832094875,1.1123676951661374,1.1343075438744277
1734728400,1.1343075438744277,1.3251533121170767,1.1337806197777578,1.1349147176374317
1734814800,1.1349147176374317,1.2172446530316774,1.1337129294609014,1.1337129294609014
1734901200,1.1337129294609014,1.1376192284952882,1.0481097353583684,1.1349469847849956
1734987600,1.1349469847849956,1.138215922279483,1.1230871577463517,1.1350522742916533
1735074000,1.1350522742916533,1.136241218843769,1.134918013052529,1.1361189384589783
1735160400,1.1361189384589783,1.1371395841067216,1.1290301574301365,1.1349837998640053
1735246800,1.1349837998640053,1.1379356987044695,1.1192512597329638,1.1344553563813946
1735333200,1.1344553563813946,1.1361477647777427,1.1323760283284714,1.1356189315335232
1735419600,1.1356189315335232,1.136027472510902,1.1343340941939213,1.1343340941939213
1735506000,1.1343340941939213,1.1392231114240863,1.134073502423599,1.138381240400709
1735592400,1.138381240400709,1.1389062445618046,1.135751936743767,1.1377161148480777
1735678800,1.1377161148480777,1.139434327663455,1.137298374636758,1.139434327663455
1735765200,1.139434327663455,1.1399056057413879,1.1382767728963257,1.1391285140228493
1735851600,1.1391285140228493,1.141110624658343,1.1387766049196593,1.141110624658343
1735938000,1.141110624658343,1.14197805709788,1.1394097137577532,1.1417053622407392
1736024400,1.1417053622407392,1.1432088772018587,1.1410601137082657,1.1429428346585544
1736110800,1.1429428346585544,1.1435152430498936,1.1407953360103076,1.1421115992596187
1736197200,1.1421115992596187,1.143251318731921,1.1411171661877944,1.1411171661877944
1736283600,1.1411171661877944,1.144979379501152,1.139797037787155,1.1445334795471227
1736370000,1.1445334795471227,1.1442010171443329,1.13665149230351,1.1405146104850459
1736456400,1.1405146104850459,1.2126178292572805,1.1377144238374903,1.1399664094268498
1736542800,1.1399664094268498,1.1435128043817755,1.1397997505982342,1.141455708487859
1736629200,1.141455708487859,1.1438858126989633,1.1410818400036409,1.143467352361577
1736715600,1.143467352361577,1.1455662955847759,1.1415492420500404,1.1415492420500404
1736802000,1.1415492420500404,1.1442446651011733,1.1415634080470982,1.1442446651011733
1736888400,1.1442446651011733,1.1474473941118115,1.1444148463416737,1.146830833016751
1736974800,1.146830833016751,1.1477790879898253,1.1459350969580713,1.1476524500522955
1737061200,1.1476524500522955,1.191875421463792,1.1444308768130484,1.1523909267540482
1737147600,1.1523909267540482,1.1833554758809934,1.1440475226205107,1.1455815855972336
1737234000,1.1455815855972336,1.1470184055995036,1.1438840164904058,1.1438840164904058
1737320400,1.1438840164904058,1.147736280238881,1.1428921174502655,1.147736280238881
1737406800,1.147736280238881,1.1587677083631578,1.1464409360872028,1.1474897027504516
1737493200,1.1474897027504516,1.1488010259643802,1.1467582611222655,1.147010540434403
1737579600,1.147010540434403,1.1479086965863943,1.1459221124179888,1.147355980868205
1737666000,1.147355980868205,1.148759313417014,1.1468381486222472,1.148759313417014
1737752400,1.148759313417014,1.1498395228509848,1.1477077483324907,1.1486001134068582
1737838800,1.1486001134068582,1.1501858180572724,1.1487149096200509,1.1501858180572724
1737925200,1.1501858180572724,1.1499649933883733,1.1479967926716674,1.1489705165618376
1738011600,1.1489705165618376,1.185551148200241,1.1486774330111302,1.1504503334317255
1738098000,1.1504503334317255,1.2913027332699747,1.1486916196750139,1.1491325189188482
1738184400,1.1491325189188482,1.1516765827121014,1.1492553061460733,1.1515522996754333
1738270800,1.1515522996754333,1.1518625657746002,1.1505809804343645,1.1509947156087446
1738357200,1.1509947156087446,1.1518369061731968,1.1496656067004591,1.1503810688563738
1738443600,1.1503810688563738,1.1513525198185963,1.1494372778512885,1.1494372778512885
1738530000,1.1494372778512885,1.1524869500035722,1.122344331826559,1.1456516356591542
1738616400,1.1456516356591542,1.1483665615981729,1.145866466571187,1.147406537613996
1738702800,1.147406537613996,1.1516587457569103,1.0898397448224881,1.1483945419615016
1738789200,1.1483945419615016,1.1493179236930833,1.1485150906259194,1.1488383658477552
1738875600,1.1488383658477552,1.1506956912304207,1.1485979159416746,1.1496332677241028
1738962000,1.1496332677241028,1.1510985392994353,1.1484198962415195,1.1510985392994353
1739048400,1.1510985392994353,1.1512114394524442,1.1495950964031878,1.1510447855925836
1739134800,1.1510447855925836,1.1517905442855754,1.1495106575946556,1.1504101881469766
1739221200,1.1504101881469766,1.1517751097997762,1.149718666414387,1.1514316736502728
1739307600,1.1514316736502728,1.1526180432002353,1.1493911064434188,1.1521568640161903
1739394000,1.1521568640161903,1.1534868671382923,1.1517411975844032,1.1520498381421247
1739480400,1.1520498381421247,1.1538480881082973,1.1516261979243227,1.1532079826989887
1739566800,1.1532079826989887,1.153401093483785,1.151942982535474,1.1527939459697734
1739653200,1.1527939459697734,1.1548525008926542,1.1527482378571108,1.1530430475494458
1739739600,1.1530430475494458,1.1534927983694785,1.1526463280359243,1.152980258300349
1739826000,1.152980258300349,1.1546754890273891,1.1258352570534211,1.1534894812776892
1739912400,1.1534894812776892,1.154745802008606,1.1532830428918033,1.1538297864821923
1739998800,1.1538297864821923,1.1550558355017861,1.1534549264692457,1.1535972497162035
1740085200,1.1535972497162035,1.1547426394395015,1.0459959871210744,1.1510550406023539
1740171600,1.1510550406023539,1.1530699472655739,1.1391171451395257,1.1525009524845842
1740258000,1.1525009524845842,1.1542643892366917,1.152215644675165,1.1533081493656294
1740344400,1.1533081493656294,1.153908805339541,1.1517987160012901,1.1530105044522052
1740430800,1.1530105044522052,1.153877409331968,1.1515002451432306,1.1537512813530246
1740517200,1.1537512813530246,1.1551138837253254,1.1517953264335197,1.1517953264335197
1740603600,1.1517953264335197,1.1540034845761498,1.1514090598030218,1.1530181814965705
1740776400,1.1556695558039716,1.157235463996272,1.1538776330161722,1.1539995352358643
1740862800,1.1539995352358643,1.1568449469751985,1.154929436763827,1.1564595441935872
1740949200,1.1564595441935872,1.1572915202511127,1.1555460089119847,1.155594653869829
1741035600,1.155594653869829,1.1564751896607595,1.1307745757039804,1.1558017787385106
1741122000,1.1558017787385106,1.1581316024835002,1.1560591845874182,1.15739458781423
1741208400,1.15739458781423,1.1584707833456482,1.1571198904844342,1.158293036954989
1741381200,1.15738645107185,1.1584902150665526,1.1570842002474406,1.1577100570866492
1741467600,1.1577100570866492,1.1583252373565212,1.1570568240125003,1.1570568240125003
1741554000,1.1570568240125003,1.1585486708945043,1.1570124281060783,1.1576095078441266
1741640400,1.1576095078441266,1.1589164683841537,1.1565321141937805,1.1580072022856853
1741726800,1.1580072022856853,1.1602497423004474,1.157992492777561,1.1591661917247167
1741813200,1.1591661917247167,1.1600850517665982,1.158369095003728,1.1588800848014877
1741899600,1.1588800848014877,1.159544419860957,1.1583121839259594,1.1593927504832926
1741986000,1.1593927504832926,1.1600534698572984,1.1590241290186925,1.1590241290186925
1742072400,1.1590241290186925,1.1597990661303255,1.158940695229828,1.1597990661303255
1742158800,1.1597990661303255,1.159819278580353,1.158990357303247,1.1596070829060363
1742245200,1.1596070829060363,1.1597713047994862,1.1579122209758832,1.1591176817962914
1742331600,1.1591176817962914,1.1603886054209969,1.1589234878294588,1.1592820904758803
1742418000,1.1592820904758803,1.1616889012577558,1.1582641880371871,1.1582641880371871
1742504400,1.1582641880371871,1.160261532913791,1.157503417491151,1.1594113317729908
1742590800,1.1594113317729908,1.1607743877913361,1.1595318807404427,1.1607743877913361
1742677200,1.1607743877913361,1.1609715163522325,1.1603539347251333,1.160422483822281
1742763600,1.160422483822281,1.161493263741824,1.1598251118287646,1.1598251118287646
1742850000,1.1598251118287646,1.160868850647652,1.1594922560902117,1.159652837652639
1742936400,1.159652837652639,1.1609961970758202,1.1595404888398178,1.1602460035992097
1743022800,1.1602460035992097,1.1612182995151312,1.1589371427596187,1.1600750109699058
1743109200,1.1600750109699058,1.1602076916058852,1.1582974767627652,1.160131384956316
1743195600,1.160131384956316,1.1635292602728255,1.1599864263431245,1.1635292602728255
1743282000,1.1635292602728255,1.1636112889811192,1.1619823518466488,1.1629064123711235
1743368400,1.1629064123711235,1.1643899565328524,1.1622336127365702,1.1639056493047395
1743454800,1.1639056493047395,1.1648581210844968,1.1636855880644696,1.1638528003204949
1743541200,1.1638528003204949,1.165491615953535,1.1637721397825194,1.165491615953535
1743627600,1.165491615953535,1.1656558183999735,1.1647480579865062,1.1647480579865062
1743714000,1.1647480579865062,1.1654236903610138,1.162274896032771,1.164110862438331
1743800400,1.164110862438331,1.1648891959468763,1.1633159330553648,1.1637308445451227
1743886800,1.1637308445451227,1.1639482320418606,1.1574001646667378,1.1625892652708978
1743973200,1.1625892652708978,1.1636624509135232,1.1609908247834768,1.1626626687221888
1744059600,1.1626626687221888,1.1639079934412357,1.1621724244642773,1.1627263102179524
1744146000,1.1627263102179524,1.1644872845856378,1.1625286889787636,1.163589607691008
1744232400,1.163589607691008,1.1641358232072758,1.1632028553019618,1.1638197662091658
1744318800,1.1638197662091658,1.1640850090368136,1.1629095640225937,1.1634983351764576
1744405200,1.1634983351764576,1.1641865799704796,1.163280040897871,1.1641865799704796
1744491600,1.1641865799704796,1.1650849955032514,1.1637170933091732,1.1643716161664008
1744578000,1.1643716161664008,1.1648959834611443,1.1642295308996877,1.1648959834611443
1744664400,1.1648959834611443,1.1653279432079864,1.164657335996996,1.1653279432079864
1744750800,1.1653279432079864,1.1654957166214304,1.1648657866121934,1.1654522900778923
1744837200,1.1654522900778923,1.166276480905124,1.164951769958924,1.1653614923487994
1745010000,1.165353304814456,1.166270843419376,1.1654845267272813,1.1656786620172142
1745096400,1.1656786620172142,1.16614450251014,1.165447705455164,1.1661209078495791
1745182800,1.1661209078495791,1.1664608492884905,1.1657544191706457,1.1658981519205658
1745269200,1.1658981519205658,1.1670041455141327,1.1659140529926382,1.166760915138089
1745355600,1.166760915138089,1.1675690048631315,1.1398364115540183,1.1673425128279402
1745442000,1.1673425128279402,1.167658112767758,1.1666901235429874,1.1672995650028501
1745528400,1.1672995650028501,1.16777903046426,1.167008234850896,1.16777903046426
1745614800,1.16777903046426,1.168009434775255,1.1673000469040928,1.167438954283623
1745787600,1.1675033824597894,1.1681463989134546,1.1661632747909247,1.1681463989134546
1745874000,1.1681463989134546,1.1689876009421285,1.16760671609439,1.1683626016453008
1745960400,1.1683626016453008,1.1688682319133035,1.167442241049972,1.1683031468407568
1746046800,1.1683031468407568,1.1685531616660096,1.1677228663947545,1.1678441788004394
1746133200,1.1678441788004394,1.1685171324694306,1.1675132109302169,1.1683987922412278
1746219600,1.1683987922412278,1.168296582055321,1.1674459106281363,1.1682164615548547
1746306000,1.1682164615548547,1.1687002277520555,1.166627841332113,1.1678256370719466
1746392400,1.1678256370719466,1.1696475238616806,1.1678531722278915,1.1689507848994813
1746478800,1.1689507848994813,1.1693143699514605,1.168499141421029,1.168805697285242
1746565200,1.168805697285242,1.1692789882389723,1.168351899326327,1.168351899326327
1746651600,1.168351899326327,1.1700475603661196,1.168066275110452,1.1700475603661196
1746738000,1.1700475603661196,1.1714256755816712,1.170302860661365,1.170302860661365
1746824400,1.170302860661365,1.1714961631263687,1.1702995491612709,1.1713505881423965
1746910800,1.1713505881423965,1.1721524795345912,1.170972516799524,1.1714720615011354
1746997200,1.1714720615011354,1.172433765820201,1.1705863896021302,1.172433765820201
1747083600,1.172433765820201,1.1726887626230376,1.1717246018915595,1.1717246018915595
1747170000,1.1717246018915595,1.1724108068958812,1.1717365604701901,1.1717365604701901
1747256400,1.1717365604701901,1.1725826457417685,1.1711145195149286,1.1725826457417685
1747429200,1.1733345944552809,1.174091594824995,1.1732878152026232,1.1732878152026232
1747515600,1.1732878152026232,1.1736005652379526,1.1729882503536329,1.1731162581076393
1747602000,1.1731162581076393,1.1737027593099914,1.1725987189548555,1.1732561612651982
1747688400,1.1732561612651982,1.1741428763276147,1.172783954495199,1.1741428763276147
1747774800,1.1741428763276147,1.1746544364243738,1.1736738170856271,1.1746544364243738
1747861200,1.1746544364243738,1.174249893609433,1.1734754734537558,1.1734754734537558
1747947600,1.1734754734537558,1.1767172617372448,1.1727835799062074,1.1750127842902405
1748034000,1.1750127842902405,1.17494031501396,1.1743735284280263,1.1744650256296556
1748120400,1.1744650256296556,1.1748515705662572,1.1740780942900926,1.174669949463571
1748206800,1.174669949463571,1.1748065193724913,1.1744472481303323,1.1744472481303323
1748293200,1.1744472481303323,1.1750100542396047,1.1743519399522788,1.1744039202755596
1748379600,1.1744039202755596,1.1755203847723152,1.174876895462486,1.1755203847723152
1748466000,1.1755203847723152,1.175097190824741,1.1739693360842693,1.1744229185906176
1748552400,1.1744229185906176,1.1750844787058794,1.1735918747334013,1.175047846327873
1748638800,1.175047846327873,1.1769240589672532,1.1746953776036597,1.176602033299377
1748725200,1.176602033299377,1.176998454131695,1.1762217210618546,1.176998454131695
1748811600,1.176998454131695,1.177158674892566,1.1763261205923545,1.1763261205923545
1748898000,1.1763261205923545,1.1775996655314465,1.176635952581283,1.1775996655314465
1748984400,1.1775996655314465,1.1780175929275007,1.1770610792060459,1.1780175929275007
1749070800,1.1780175929275007,1.1775450913047956,1.1767095609040092,1.1767095609040092
1749157200,1.1767095609040092,1.1781329067206774,1.1767094502198223,1.177641539855014
1749243600,1.177641539855014,1.1787175603820932,1.1778383450803935,1.178010549859471
1749330000,1.178010549859471,1.1785857233167694,1.1779794974343152,1.1785185163408867
1749416400,1.1785185163408867,1.1781563039651362,1.1765265810180978,1.1770702273199671
1749502800,1.1770702273199671,1.1788524314506728,1.1777029662996878,1.1788524314506728
1749589200,1.1788524314506728,1.1788333368725066,1.177768087298766,1.178375617567829
1749675600,1.178375617567829,1.1786453906376606,1.1764153993313866,1.17671256823694
1749762000,1.17671256823694,1.1780564825110633,1.176781178482062,1.1780564825110633
1749848400,1.1780564825110633,1.1783213223377829,1.177199910117322,1.177199910117322
1749934800,1.177199910117322,1.1777727187311078,1.1771849929688811,1.177190450858823
1750021200,1.177190450858823,1.1777649715516991,1.1766149578464251,1.1772424601747788
1750107600,1.1772424601747788,1.1774081220699948,1.1767534149361931,1.1773924179907573
1750194000,1.1773924179907573,1.1775413148817804,1.1768269440687358,1.1772858507405513
1750280400,1.1772858507405513,1.1778239738564313,1.1771366182070284,1.1771366182070284
1750366800,1.1771366182070284,1.177644706776033,1.176988659120173,1.1771016663631995
1750453200,1.1771016663631995,1.1780065888936961,1.1770216663746562,1.177300620228432
1750539600,1.177300620228432,1.1780340026886869,1.1770769290868923,1.1776815047011115
1750626000,1.1776815047011115,1.1783109337233344,1.1772139320422852,1.177986856738145
1750712400,1.177986856738145,1.1807260203056098,1.1779562228990512,1.178499424427648
1750798800,1.178499424427648,1.1785679002160008,1.178230889953207,1.178230889953207
1750885200,1.178230889953207,1.1788296404678904,1.1761377145534022,1.1773688867416385
1750971600,1.1773688867416385,1.1778899316134335,1.1761339818735237,1.176902014850954
1751058000,1.176902014850954,1.2036791356975873,1.1768619180163489,1.1769066318993198
1751144400,1.1769066318993198,1.1781462950106334,1.176696713664671,1.1781462950106334
1751230800,1.1781462950106334,1.1783865242446727,1.1778210481352216,1.1783516484497425
1751317200,1.1783516484497425,1.1954384841251726,1.177384776760169,1.1810959424483025
1751403600,1.1810959424483025,1.1784499123280654,1.1767442981155196,1.1784499123280654
1751490000,1.1784499123280654,1.1785072945931707,1.177229239759421,1.177336398897987
1751576400,1.177336398897987,1.1781622544295862,1.1772802055463247,1.1779555884514794
1751662800,1.1779555884514794,1.178578422843658,1.177818143142368,1.178578422843658
1751749200,1.178578422843658,1.178696278114466,1.1780351109953977,1.178696278114466
1751835600,1.178696278114466,1.1787084990448282,1.1781475956644858,1.1787084990448282
1751922000,1.1787084990448282,1.1790955583539269,1.1782732022409295,1.1789174737349304
1752008400,1.1789174737349304,1.1796310106010495,1.177638144948965,1.178912628947923
1752094800,1.178912628947923,1.1798188602133948,1.1785483037921312,1.1785483037921312
1752181200,1.1785483037921312,1.1800912679973687,1.1783988387189357,1.1793583691445562
1752354000,1.1785298627346568,1.1807084652653308,1.1786601304244675,1.1807084652653308
1752440400,1.1807084652653308,1.1811073334725533,1.1802772417838958,1.1811073334725533
1752526800,1.1811073334725533,1.1816603437176043,1.1805091594207975,1.1816603437176043
1752613200,1.1816603437176043,1.183504345378124,1.181813545265631,1.1829424825053942
1752699600,1.1829424825053942,1.1832312281070436,1.1809415851630118,1.1832312281070436
1752786000,1.1832312281070436,1.1844040893298728,1.1834715541053575,1.1841173147499062
1752872400,1.1841173147499062,1.184223216370123,1.1840403370744566,1.1840403370744566
1752958800,1.1840403370744566,1.1850793791246257,1.18402005586084,1.1845120295660916
1753045200,1.1845120295660916,1.1845072649866657,1.1840084848007073,1.1840084848007073
1753131600,1.1840084848007073,1.1857267121082082,1.183835909704195,1.1851424927123364
1753218000,1.1851424927123364,1.1854174049437185,1.1846694313683999,1.1846694313683999
1753304400,1.1846694313683999,1.1859102718408876,1.184661908054518,1.1859102718408876
1753390800,1.1859102718408876,1.1860406048793335,1.1854626128240275,1.1854660027511372
1753477200,1.1854660027511372,1.1860692865926374,1.185110557894609,1.1860692865926374
1753563600,1.1860692865926374,1.1870752584092874,1.1855977248014715,1.1861803361863943
1753650000,1.1861803361863943,1.18631463136963,1.1844886570161564,1.1862919745633955
1753736400,1.1862919745633955,1.186666157095812,1.1859832972699889,1.1863999450275988
1753822800,1.1863999450275988,1.1873352610980186,1.185933753500596,1.1873352610980186
1753909200,1.1873352610980186,1.1878118045774355,1.183282781635605,1.1847665972137063
1753995600,1.1847665972137063,1.1860848277460387,1.1837926526600047,1.1860848277460387
1754082000,1.1860848277460387,1.186194106036812,1.184432994667409,1.1853168942857861
1754168400,1.1853168942857861,1.187622919333302,1.1847565278003156,1.187622919333302
1754254800,1.187622919333302,1.1881960001668068,1.187457203688195,1.1881960001668068
1754341200,1.1881960001668068,1.1885120010103207,1.1877354975200636,1.1885120010103207
1754427600,1.1885120010103207,1.1892304791796118,1.1877834221486856,1.1892304791796118
1754514000,1.1892304791796118,1.1893021715427121,1.0969457921845807,1.1884884111900358
1754600400,1.1884884111900358,1.1885072284512652,1.1859377969071698,1.186628316098189
1754686800,1.186628316098189,1.1891905133744431,1.1864206968870208,1.1886396934345709
1754773200,1.1886396934345709,1.1888079482582512,1.1877025806311685,1.1881859025114934
1754859600,1.1881859025114934,1.1878019934144024,1.1859630591399144,1.1862731259461627
1754946000,1.1862731259461627,1.1874363732609687,1.1857767014903111,1.1874363732609687
1755032400,1.1874363732609687,1.1880215670450616,1.1867914853112211,1.1875342082112132
1755118800,1.1875342082112132,1.187780736284606,1.1857828521125895,1.1860383590200212
